,pct_tl_open_L6M,pct_tl_closed_L6M,Tot_TL_closed_L12M,pct_tl_open_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,CC_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,time_since_recent_payment,max_recent_level_of_deliq,num_deliq_6_12mts,num_times_60p_dpd,num_std_12mts,num_sub,num_sub_6mts,num_sub_12mts,num_dbt,num_dbt_12mts,num_lss,recent_level_of_deliq,CC_enq_L12m,PL_enq_L12m,time_since_recent_enq,enq_L3m,NETMONTHLYINCOME,Time_With_Curr_Empr,CC_Flag,PL_Flag,pct_PL_enq_L6m_of_ever,pct_CC_enq_L6m_of_ever,HL_Flag,GL_Flag,MARITALSTATUS,EDUCATION,GENDER,last_prod_enq2,first_prod_enq2,Approved_Flag
28675,0.0,0.333,1,0.667,0.333,0,0,0,0,0,3,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,35000,49,0,0,0.0,0.0,0,0,Married,POST-GRADUATE,M,ConsumerLoan,others,P2
28676,0.0,0.0,0,0.0,0.0,1,0,0,0,1,1,1,477,0,0,0,11,0,0,0,0,0,0,0,0,1,1,2,60000,604,0,0,1.0,0.0,0,0,Married,SSC,F,ConsumerLoan,others,P2
28677,0.0,0.0,1,0.083,0.083,1,1,0,0,8,4,1,64,40,0,3,0,0,0,0,0,0,0,40,0,0,14,5,45000,245,1,0,0.0,0.0,1,0,Married,12TH,M,others,CC,P2
28678,0.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,113,0,0,0,0,0,0,0,0,0,0,0,0,1,232,0,40000,89,0,0,0.0,0.0,0,0,Single,GRADUATE,M,PL,PL,P2
28679,0.0,0.333,1,0.0,0.333,0,0,0,0,1,2,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,496,0,16000,170,0,0,0.0,0.0,0,0,Married,12TH,F,ConsumerLoan,others,P2
28680,0.0,0.5,1,0.0,0.5,0,0,0,1,1,1,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,20000,128,0,1,0.0,0.0,0,0,Married,12TH,M,others,others,P2
28681,0.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,87,0,0,0,0,0,0,0,0,0,0,0,0,1,258,0,25000,54,0,0,0.0,0.0,0,0,Married,SSC,M,PL,PL,P2
28682,0.0,0.0,0,0.0,0.0,0,0,0,0,0,4,0,341,25,0,0,0,0,0,0,0,0,0,25,0,0,534,0,18000,126,0,0,0.0,0.0,0,0,Married,GRADUATE,M,others,ConsumerLoan,P2
28683,0.444,0.222,2,0.556,0.222,1,0,0,1,4,5,4,47,0,0,0,0,0,0,0,0,0,0,0,2,5,11,4,15000,43,0,1,1.0,1.0,0,0,Single,GRADUATE,M,ConsumerLoan,others,P4
28684,0.0,1.0,1,1.0,1.0,0,0,0,0,0,1,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,337,0,27500,101,0,0,0.0,0.0,0,0,Married,12TH,M,ConsumerLoan,ConsumerLoan,P2
28685,1.0,0.0,0,1.0,0.0,0,0,0,0,2,0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,30000,125,0,0,0.0,0.0,0,0,Married,UNDER GRADUATE,M,others,others,P2
28686,1.0,0.0,0,1.0,0.0,0,0,0,0,1,0,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2,20000,131,0,0,0.0,0.0,0,0,Married,12TH,M,ConsumerLoan,ConsumerLoan,P2
28687,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,968,0,0,0,0,0,0,0,0,0,0,0,0,0,2087,0,12000,66,0,0,0.0,0.0,0,0,Single,12TH,M,others,others,P2
28688,0.333,0.0,1,0.333,0.333,1,0,0,0,2,1,2,696,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,16000,29,0,0,0.0,0.0,1,0,Married,SSC,M,ConsumerLoan,others,P2
28689,0.143,0.071,1,0.286,0.071,5,0,0,5,4,10,4,104,0,0,0,31,0,0,0,0,0,0,0,0,1,242,0,37000,149,0,1,0.0,0.0,0,0,Single,UNDER GRADUATE,F,PL,ConsumerLoan,P1
28690,0.214,0.214,8,0.929,0.571,2,0,0,7,7,7,7,140,26,1,0,0,0,0,0,0,0,0,26,0,5,17,4,15000,14,0,1,0.8,0.0,0,0,Single,12TH,M,ConsumerLoan,PL,P3
28691,0.0,0.0,0,0.0,0.0,0,0,2,0,4,1,0,41,0,0,0,22,0,0,0,0,0,0,0,0,0,471,0,27000,108,0,0,0.0,0.0,0,1,Married,12TH,M,AL,ConsumerLoan,P1
28692,0.0,0.0,0,0.0,0.0,0,0,0,0,3,0,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,0,20000,149,0,0,0.0,0.0,0,0,Married,OTHERS,M,others,others,P1
28693,0.0,0.0,0,0.0,0.0,2,1,0,3,0,7,0,516,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,25000,272,1,1,0.0,0.0,0,0,Married,GRADUATE,F,others,CC,P1
28694,0.333,0.167,1,0.333,0.167,0,2,1,0,3,3,1,33,40,5,7,0,0,0,0,0,0,0,3,2,2,6,4,35000,66,1,0,0.4,0.167,1,1,Married,GRADUATE,M,ConsumerLoan,PL,P4
28695,0.5,0.0,0,1.0,0.0,0,0,0,0,1,1,0,50,0,0,0,9,0,0,0,0,0,0,0,0,0,138,0,13000,34,0,0,0.0,0.0,1,0,Married,12TH,M,others,ConsumerLoan,P2
28696,0.0,0.0,0,0.0,0.0,0,0,1,0,2,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1,45000,185,0,0,0.0,0.0,1,1,Married,UNDER GRADUATE,M,ConsumerLoan,HL,P2
28697,0.0,0.0,0,1.0,0.0,0,0,0,0,1,0,0,54,22,2,0,0,0,0,0,0,0,0,22,0,0,245,0,16000,186,0,0,0.0,0.0,0,0,Married,GRADUATE,M,AL,AL,P2
28698,0.0,1.0,1,0.0,1.0,0,0,0,0,0,1,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,38000,129,0,0,0.0,0.0,0,0,Single,GRADUATE,M,others,others,P2
28699,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,1,371,58,0,0,0,0,0,0,0,0,0,58,0,0,136,0,18000,43,0,0,0.0,0.0,0,0,Married,GRADUATE,M,HL,ConsumerLoan,P3
28700,0.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,30000,248,0,0,0.0,0.0,0,0,Married,OTHERS,M,others,ConsumerLoan,P2
28701,0.0,1.0,1,0.0,1.0,0,0,0,0,0,1,0,324,0,0,0,0,0,0,0,0,0,0,0,0,2,326,0,30000,96,0,0,0.0,0.0,0,0,Married,UNDER GRADUATE,M,PL,others,P2
28702,0.0,0.5,2,0.5,1.0,0,0,0,0,0,2,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,19000,237,0,0,0.0,0.0,0,0,Married,SSC,F,ConsumerLoan,ConsumerLoan,P2
28703,0.667,0.333,1,0.667,0.333,0,0,0,0,1,2,1,33,0,0,0,0,0,0,0,0,0,0,0,0,2,48,3,16000,58,0,0,1.0,0.0,0,0,Single,GRADUATE,M,ConsumerLoan,AL,P2
28704,0.444,0.111,2,0.778,0.222,3,0,0,1,3,6,1,47,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,21000,50,0,1,0.667,0.0,0,0,Married,GRADUATE,M,ConsumerLoan,others,P3
28705,0.5,0.0,0,1.0,0.0,0,0,1,0,1,1,0,95,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,20000,92,0,0,1.0,0.0,0,1,Single,GRADUATE,M,others,others,P4
28706,0.25,0.0,1,0.75,0.25,1,0,0,1,0,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,15,1,15000,30,0,1,0.5,0.0,0,0,Single,12TH,M,PL,ConsumerLoan,P2
28707,0.143,0.0,2,0.286,0.286,0,1,0,1,4,3,0,40,3,2,0,0,0,0,0,0,0,0,3,2,0,254,0,19300,122,1,1,0.0,0.0,1,0,Married,12TH,M,CC,others,P2
28708,0.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,74,0,0,0,0,0,0,0,0,0,0,0,0,1,265,0,20000,98,0,0,0.0,0.0,0,0,Married,UNDER GRADUATE,F,PL,PL,P2
28709,0.0,0.0,0,0.0,0.0,0,0,0,0,4,0,0,380,62,0,1,0,0,0,0,0,0,0,56,0,0,4,1,22000,224,0,0,0.0,0.0,1,0,Married,GRADUATE,M,ConsumerLoan,ConsumerLoan,P3
28710,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,1887,0,9586,165,0,0,0.0,0.0,0,0,Married,GRADUATE,F,others,others,P2
28711,0.333,0.0,1,0.333,0.167,0,0,0,0,5,1,2,55,183,0,3,0,0,0,0,0,0,0,10,0,0,84,1,30000,185,0,0,0.0,0.0,1,0,Married,UNDER GRADUATE,M,others,others,P2
28712,0.0,0.0,1,0.0,1.0,0,0,0,0,0,1,0,192,0,0,0,0,0,0,0,0,0,0,0,0,1,179,0,20000,130,0,0,1.0,0.0,0,0,Married,12TH,F,PL,others,P2
28713,0.25,0.0,0,0.25,0.0,0,0,0,0,2,2,2,104,0,0,0,0,0,0,0,0,0,0,0,0,1,131,0,25000,100,0,0,1.0,0.0,1,0,Married,SSC,M,PL,PL,P2
28714,0.0,0.0,0,0.5,0.0,0,0,0,0,0,2,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,28000,339,0,0,0.0,0.0,0,0,Single,GRADUATE,F,ConsumerLoan,ConsumerLoan,P1
28715,0.0,0.0,1,0.0,1.0,0,0,0,0,1,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,15000,130,0,0,0.0,0.0,0,0,Married,GRADUATE,M,others,others,P2
28716,0.0,0.0,1,0.0,0.5,0,0,0,0,1,1,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0,30000,66,0,0,0.0,0.0,1,0,Single,UNDER GRADUATE,F,ConsumerLoan,ConsumerLoan,P2
28717,0.0,0.0,0,1.0,0.0,0,0,0,0,1,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,18000,18,0,0,0.0,0.0,0,0,Married,SSC,F,others,others,P2
28718,0.0,0.0,0,0.0,0.0,0,0,0,0,1,3,1,401,58,3,2,0,0,0,0,0,0,0,58,0,0,1169,0,15000,79,0,0,0.0,0.0,0,0,Married,UNDER GRADUATE,M,ConsumerLoan,others,P2
28719,0.333,0.083,3,0.333,0.25,2,0,0,0,6,6,7,50,0,0,0,20,0,0,0,0,0,0,0,0,1,83,1,32000,98,0,0,0.0,0.0,0,0,Married,GRADUATE,M,others,ConsumerLoan,P1
28720,1.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,15000,64,0,0,0.0,0.0,0,0,Single,GRADUATE,M,ConsumerLoan,ConsumerLoan,P2
28721,0.0,0.0,0,0.0,0.0,0,0,1,0,1,0,0,111,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,30000,186,0,0,0.0,0.0,0,1,Married,SSC,F,ConsumerLoan,HL,P2
28722,0.5,0.0,0,0.5,0.0,1,0,0,0,5,1,2,67,157,0,1,7,0,0,0,0,0,0,10,0,0,11,3,18000,120,0,0,0.0,0.0,0,0,Married,12TH,M,ConsumerLoan,others,P2
28723,0.667,0.0,1,0.667,0.333,0,0,0,2,0,3,0,55,0,0,0,0,0,0,0,0,0,0,0,5,4,39,3,23000,137,0,1,1.0,0.5,0,0,Single,GRADUATE,M,CC,AL,P4
28724,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,760,0,18000,191,0,0,0.0,0.0,0,0,Married,12TH,M,others,others,P2
28725,1.0,0.0,0,1.0,0.0,0,0,0,0,1,0,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15500,149,0,0,0.0,0.0,0,0,Married,UNDER GRADUATE,M,ConsumerLoan,others,P2
28726,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,0,3896,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,25000,143,0,0,0.0,0.0,0,0,Married,GRADUATE,M,ConsumerLoan,ConsumerLoan,P2
28727,0.0,0.3,5,0.2,0.5,0,3,0,3,0,10,1,59,3,0,0,0,0,0,0,0,0,0,3,1,2,192,0,25000,71,1,1,0.0,0.0,0,0,Married,UNDER GRADUATE,M,CC,CC,P2
28728,0.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,55,0,0,0,0,0,0,0,0,0,0,0,0,1,75,1,16000,140,0,0,1.0,0.0,0,0,Married,12TH,M,PL,ConsumerLoan,P2
28729,0.0,0.0,1,0.0,1.0,0,0,0,0,1,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,1066,0,20000,186,0,0,0.0,0.0,0,0,Married,12TH,M,others,others,P2
28730,1.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,10000,54,0,0,0.0,0.0,0,0,Married,12TH,M,ConsumerLoan,ConsumerLoan,P2
28731,0.444,0.111,1,0.556,0.111,2,0,0,1,1,8,1,39,0,0,0,0,0,0,0,0,0,0,0,1,2,1,5,31500,102,0,1,0.667,1.0,1,0,Married,GRADUATE,M,ConsumerLoan,ConsumerLoan,P4
28732,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,60,0,0,0,7,0,0,0,0,0,0,0,0,0,406,0,12000,28,0,0,0.0,0.0,0,0,Single,12TH,M,others,others,P2
28733,0.667,0.0,0,0.667,0.0,2,0,0,0,1,2,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,12,130,0,0,0.0,0.0,0,0,Married,GRADUATE,M,ConsumerLoan,others,P2
28734,0.0,0.5,1,0.0,0.5,0,0,0,0,1,1,0,92,28,0,0,10,0,0,0,0,0,0,28,0,0,3,2,15000,366,0,0,0.0,0.0,0,0,Married,12TH,F,ConsumerLoan,AL,P4
28735,0.0,0.0,0,1.0,0.0,0,1,0,0,1,1,0,47,25,1,0,0,0,0,0,0,0,0,25,0,0,362,0,25000,122,1,0,0.0,0.0,0,0,Single,SSC,M,others,others,P2
28736,0.636,0.0,0,0.727,0.0,6,0,0,1,1,10,2,59,0,0,0,0,0,0,0,0,0,0,0,1,2,14,11,30000,65,0,1,0.5,1.0,0,0,Married,GRADUATE,F,CC,ConsumerLoan,P4
28737,0.5,0.0,0,0.5,0.0,0,0,0,2,0,2,0,36,0,0,0,0,0,0,0,0,0,0,0,0,2,123,0,34000,77,0,1,0.667,0.0,0,0,Married,GRADUATE,M,PL,PL,P2
28738,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,60,0,0,0,10,0,0,0,0,0,0,0,0,0,505,0,20000,119,0,0,0.0,0.0,0,0,Married,12TH,M,others,others,P2
28739,0.167,0.167,1,0.833,0.167,0,0,0,0,5,1,4,28,3,0,0,2,0,0,0,0,0,0,3,0,0,133,0,25000,308,0,0,0.0,0.0,0,0,Married,SSC,M,AL,AL,P2
28740,0.167,0.0,1,0.417,0.083,2,0,0,3,2,10,6,57,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,35000,240,0,1,0.0,0.0,0,0,Married,UNDER GRADUATE,M,ConsumerLoan,PL,P1
28741,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,0,25000,89,0,0,0.0,0.0,0,0,Single,GRADUATE,M,others,others,P2
28742,1.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,101,0,0,0,0,0,0,0,0,0,0,0,0,1,165,0,34568,101,0,0,1.0,0.0,0,0,Single,GRADUATE,M,PL,PL,P3
28743,0.5,0.0,0,1.0,0.0,1,0,0,0,1,1,0,54,0,0,0,0,0,0,0,0,0,0,0,0,6,35,4,27000,74,0,0,0.333,0.0,0,0,Married,GRADUATE,M,ConsumerLoan,ConsumerLoan,P4
28744,0.0,0.333,1,0.333,0.333,0,0,0,0,2,1,0,112,0,0,0,3,0,0,0,0,0,0,0,1,2,251,0,28000,83,0,0,0.0,0.0,0,0,Married,12TH,M,ConsumerLoan,PL,P1
28745,0.5,0.0,0,0.5,0.0,1,0,0,1,0,2,0,886,0,0,0,3,0,0,0,0,0,0,0,0,1,96,0,31000,131,0,1,1.0,0.0,0,0,Married,POST-GRADUATE,M,PL,PL,P2
28746,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,592,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,19000,65,0,0,1.0,0.0,1,0,Married,SSC,M,PL,PL,P3
28747,0.4,0.4,2,0.8,0.4,0,0,0,0,0,5,0,42,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,24000,111,0,0,1.0,0.0,0,0,Single,GRADUATE,M,ConsumerLoan,others,P3
28748,0.0,0.0,0,0.0,0.0,0,0,0,3,0,3,0,1281,0,0,0,0,0,0,0,0,0,0,0,0,0,1425,0,44801,188,0,1,0.0,0.0,0,0,Married,GRADUATE,M,PL,PL,P1
28749,0.0,0.0,0,0.5,0.0,0,0,0,0,1,1,1,75,0,0,0,0,0,0,0,0,0,0,0,0,1,272,0,12000,98,0,0,0.0,0.0,0,0,Married,SSC,M,PL,PL,P2
28750,0.222,0.222,3,0.556,0.333,1,0,0,1,1,8,0,78,0,0,0,0,0,0,0,0,0,0,0,1,2,22,1,35000,63,0,1,1.0,1.0,0,0,Married,SSC,M,PL,others,P2
28751,0.0,0.143,1,0.0,0.143,0,0,0,0,7,0,1,105,26,0,0,0,0,0,0,0,0,0,26,0,0,612,0,35000,52,0,0,0.0,0.0,1,0,Married,SSC,M,AL,others,P2
28752,0.333,0.0,0,1.0,0.0,1,0,0,0,0,3,2,66,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,18000,122,0,0,0.0,0.0,0,0,Married,GRADUATE,M,others,others,P2
28753,0.0,0.125,1,0.0,0.125,1,0,1,1,7,1,0,145,0,0,0,22,0,0,0,0,0,0,0,0,0,954,0,30000,205,0,1,0.0,0.0,1,1,Married,12TH,M,PL,HL,P1
28754,1.0,0.0,0,1.0,0.0,0,0,0,1,0,1,0,86,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,26890,119,0,1,1.0,0.0,0,0,Single,12TH,M,ConsumerLoan,ConsumerLoan,P4
28755,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,81,25,0,0,0,0,0,0,0,0,0,25,0,0,943,0,18000,98,0,0,0.0,0.0,0,0,Single,SSC,M,others,others,P4
28756,0.667,0.333,2,0.667,0.667,1,0,0,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,2,0,6,5,30000,126,0,0,0.0,1.0,1,0,Married,12TH,M,others,AL,P4
28757,0.0,0.0,0,0.5,0.0,0,0,0,0,1,1,2,47,0,0,0,10,0,0,0,0,0,0,0,1,0,2,3,15000,29,0,0,0.0,1.0,0,0,Single,GRADUATE,M,ConsumerLoan,HL,P2
28758,0.286,0.429,5,0.429,0.714,0,0,0,0,0,7,2,70,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,38000,120,0,0,1.0,0.0,0,0,Married,12TH,M,PL,ConsumerLoan,P4
28759,0.0,0.0,0,0.0,0.0,1,0,0,0,3,1,2,45,0,0,0,0,0,0,0,0,0,0,0,0,2,53,2,25000,121,0,0,0.5,0.0,0,0,Married,SSC,M,ConsumerLoan,others,P2
28760,0.25,0.25,2,0.5,0.5,1,0,0,0,1,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,12000,62,0,0,0.0,0.0,0,0,Married,12TH,F,ConsumerLoan,ConsumerLoan,P2
28761,0.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,27000,36,0,0,1.0,0.0,0,0,Married,UNDER GRADUATE,M,PL,ConsumerLoan,P3
28762,0.0,1.0,1,0.0,1.0,0,0,0,0,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,35000,148,0,0,0.0,0.0,0,0,Married,GRADUATE,M,ConsumerLoan,others,P3
28763,0.0,0.0,0,1.0,0.0,0,0,0,0,1,0,0,45,9,0,0,0,0,0,0,0,0,0,9,0,0,262,0,14000,154,0,0,0.0,0.0,0,0,Single,GRADUATE,M,others,others,P2
28764,0.5,0.5,1,1.0,0.5,0,0,0,0,0,2,0,37,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5,25000,69,0,0,0.667,0.222,0,0,Married,12TH,M,ConsumerLoan,CC,P4
28765,0.0,0.0,0,0.0,0.0,0,0,0,0,18,0,0,97,13,0,0,0,0,0,0,0,0,0,5,0,0,293,0,14500,62,0,0,0.0,0.0,1,0,Married,12TH,M,others,others,P1
28766,0.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,81,0,0,0,0,0,0,0,0,0,0,0,0,1,86,1,42000,120,0,0,0.0,0.0,0,0,Married,12TH,M,ConsumerLoan,PL,P2
28767,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,1,722,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,12000,30,0,0,0.0,0.0,0,0,Single,GRADUATE,M,ConsumerLoan,ConsumerLoan,P2
28768,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,1546,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,20000,29,0,0,0.0,0.0,0,0,Single,SSC,M,ConsumerLoan,others,P3
28769,0.333,0.0,0,0.333,0.0,1,0,0,1,2,1,1,63,26,0,0,0,0,0,0,0,0,0,26,0,0,165,0,45000,186,0,1,0.0,0.0,0,0,Married,12TH,M,others,others,P1
28770,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,40000,30,0,0,0.0,0.0,0,0,Married,12TH,M,ConsumerLoan,others,P2
28771,0.167,0.167,1,0.167,0.167,1,0,0,0,5,1,2,87,59,0,1,22,0,0,0,0,0,0,59,0,0,1467,0,44000,587,0,0,0.0,0.0,1,0,Married,GRADUATE,M,PL,PL,P1
28772,0.0,0.0,0,0.0,0.0,0,0,2,0,3,1,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,1586,0,20000,122,0,0,0.0,0.0,0,1,Married,GRADUATE,F,others,HL,P1
28773,0.333,0.0,0,0.333,0.0,0,0,0,0,2,1,0,47,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0,20000,144,0,0,1.0,0.0,0,0,Married,GRADUATE,M,ConsumerLoan,others,P2
28774,0.0,0.0,0,0.333,0.0,1,1,0,0,0,3,2,50,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,25000,242,1,0,0.0,0.0,0,0,Married,GRADUATE,M,ConsumerLoan,AL,P2
28775,0.0,0.0,1,0.0,1.0,0,0,0,0,0,1,0,257,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,55000,126,0,0,0.0,1.0,0,0,Single,GRADUATE,M,ConsumerLoan,ConsumerLoan,P3
28776,0.091,0.0,2,0.273,0.182,2,0,0,1,7,4,0,70,0,0,0,14,0,0,0,0,0,0,0,0,3,3,2,25000,65,0,1,0.667,0.0,1,0,Married,SSC,M,PL,ConsumerLoan,P2
28777,1.0,0.0,0,1.0,0.0,0,0,1,0,1,0,0,36,0,0,0,5,0,0,0,0,0,0,0,0,0,334,0,30000,130,0,0,0.0,0.0,0,1,Single,GRADUATE,M,HL,HL,P2
28778,0.286,0.357,5,0.5,0.357,1,2,0,0,6,8,5,52,27,1,0,0,0,0,0,0,0,0,27,0,0,3,5,60000,126,1,0,0.0,0.0,0,0,Married,12TH,M,ConsumerLoan,others,P3
28779,1.0,0.0,0,1.0,0.0,0,0,0,1,0,2,0,75,0,0,0,0,0,0,0,0,0,0,0,0,2,13,2,35000,248,0,1,1.0,0.0,0,0,Married,GRADUATE,M,ConsumerLoan,PL,P4
28780,0.143,0.143,2,0.571,0.286,1,0,0,1,1,6,1,100,21,2,0,0,0,0,0,0,0,0,21,0,0,205,0,20000,53,0,1,0.0,0.0,0,0,Single,12TH,M,others,others,P2
28781,0.0,0.0,0,0.0,0.0,0,0,0,0,10,0,1,814,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25000,305,0,0,0.0,0.0,1,0,Married,12TH,M,others,others,P3
28782,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,58,9,0,0,0,0,0,0,0,0,0,9,0,0,417,0,22500,25,0,0,0.0,0.0,0,0,Single,OTHERS,M,others,others,P2
28783,0.333,0.0,0,1.0,0.0,0,0,0,0,3,0,1,83,0,0,0,18,0,0,0,0,0,0,0,0,0,185,0,20000,62,0,0,0.0,0.0,1,0,Single,UNDER GRADUATE,M,others,others,P2
28784,0.25,0.0,0,0.75,0.0,3,0,0,0,0,4,3,43,0,0,0,0,0,0,0,0,0,0,0,2,5,23,4,25000,122,0,0,0.2,0.333,0,0,Married,GRADUATE,M,CC,ConsumerLoan,P3
28785,0.5,0.0,0,0.5,0.0,0,0,0,0,1,1,1,70,0,0,0,6,0,0,0,0,0,0,0,0,0,3,1,14800,41,0,0,0.0,0.0,1,0,Married,12TH,M,ConsumerLoan,ConsumerLoan,P2
28786,0.111,0.222,2,0.444,0.222,1,0,0,0,0,9,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,30000,71,0,0,0.0,0.0,0,0,Married,UNDER GRADUATE,M,ConsumerLoan,CC,P2
28787,0.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,97,0,0,0,0,0,0,0,0,0,0,0,0,1,18,4,45000,47,0,0,1.0,0.0,0,0,Single,12TH,M,ConsumerLoan,ConsumerLoan,P4
28788,0.6,0.0,0,0.6,0.0,1,1,0,2,2,3,0,51,3,1,0,0,0,0,0,0,0,0,3,0,4,1,4,42000,188,1,1,1.0,0.0,0,0,Married,POST-GRADUATE,M,others,others,P3
28789,0.2,0.2,2,0.2,0.2,1,0,0,0,3,7,2,74,30,0,0,0,0,0,0,0,0,0,30,0,3,31,3,50000,366,0,0,0.6,0.0,0,0,Married,GRADUATE,M,PL,others,P2
28790,1.0,1.0,1,1.0,1.0,0,0,0,1,0,1,0,101,0,0,0,0,0,0,0,0,0,0,0,0,6,42,4,50000,245,0,1,1.0,0.0,0,0,Single,GRADUATE,M,ConsumerLoan,PL,P4
28791,0.0,0.0,0,0.167,0.0,0,0,0,0,6,0,5,42,26,4,0,0,0,0,0,0,0,0,10,0,0,108,0,105000,99,0,0,0.0,0.0,0,0,Married,SSC,M,others,others,P2
28792,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,590,0,35000,126,0,0,0.0,0.0,0,0,Married,12TH,M,ConsumerLoan,others,P2
28793,0.75,0.0,0,0.75,0.0,1,0,0,1,1,3,1,53,0,0,0,11,0,0,0,0,0,0,0,5,3,13,1,23500,125,0,1,0.75,0.714,0,0,Married,GRADUATE,M,CC,others,P2
28794,0.0,0.0,0,1.0,0.0,0,0,0,0,1,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1,18000,34,0,0,0.0,0.0,0,0,Single,12TH,M,ConsumerLoan,others,P2
28795,0.0,0.0,0,0.0,0.0,0,0,0,0,1,2,1,73,20,0,0,0,0,0,0,0,0,0,20,0,0,481,0,15000,128,0,0,0.0,0.0,1,0,Married,GRADUATE,M,others,others,P3
